25.12.2023|19:02:32*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
25.12.2023|13:56:23*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
25.12.2023|13:33:16*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
25.12.2023|13:07:25*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|16:57:14*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|16:53:34*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:46:07*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:45:59*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:40:43*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:34:48*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:30:15*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:27:15*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:22:41*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:19:46*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:19:22*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:18:06*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:15:06*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:14:13*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:13:18*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:12:18*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:09:26*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:08:36*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:06:00*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|14:03:46*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|13:59:56*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|13:59:07*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|13:58:10*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|13:56:01*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|13:50:34*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
24.12.2023|13:47:41*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
